match_id,date,season,team,opponent,home,corners,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10
M2012104,2013-01-08,2012,team_07,team_12,1,8,0.45,0.486,0.308,0.753,0.5,0.894,-0.218,0.614,0.134,0.855
M2012104,2013-01-08,2012,team_12,team_07,0,0,0.672,0.531,0.391,0.47,0.886,0.163,0.24,0.283,0.291,0.505
M2012105,2013-01-09,2012,team_07,team_13,1,7,0.716,0.369,0.404,0.954,0.578,1.107,0.127,0.473,0.425,0.663
M2012105,2013-01-09,2012,team_13,team_07,0,9,0.63,0.329,0.419,0.519,0.33,0.793,0.531,0.62,0.638,0.51
M2012106,2013-01-09,2012,team_07,team_14,1,5,0.476,0.499,0.214,0.713,0.397,0.784,0.24,0.351,-0.086,0.64
M2012106,2013-01-09,2012,team_14,team_07,0,2,0.901,0.428,0.22,0.498,0.137,0.724,0.383,0.19,0.644,0.573
M2012107,2013-01-14,2012,team_07,team_15,1,10,0.67,0.412,0.406,0.74,0.414,0.596,0.169,0.413,0.194,0.759
M2012107,2013-01-14,2012,team_15,team_07,0,8,0.014,0.534,0.46,0.886,0.519,0.765,0.25,0.336,0.743,0.722
M2012108,2013-01-14,2012,team_07,team_16,1,4,0.444,0.31,0.244,0.717,0.539,0.87,0.078,0.31,0.232,0.625
M2012108,2013-01-14,2012,team_16,team_07,0,3,0.853,0.378,0.723,0.668,0.602,0.542,-0.034,0.387,0.421,0.78
M2012109,2013-01-16,2012,team_07,team_17,1,8,0.559,0.394,0.248,0.757,0.421,1.227,0.196,0.441,0.324,0.671
M2012109,2013-01-16,2012,team_17,team_07,0,4,0.708,0.332,0.602,0.917,0.206,0.473,0.187,0.394,0.826,0.987
M2012110,2013-01-18,2012,team_07,team_18,1,6,0.61,0.457,0.43,0.688,0.615,0.929,0.029,0.353,0.138,0.692
M2012110,2013-01-18,2012,team_18,team_07,0,2,0.396,0.361,0.564,0.603,0.67,0.408,0.294,0.126,0.595,0.044
M2012111,2013-01-21,2012,team_07,team_19,1,6,0.6,0.504,0.248,0.615,0.459,1.191,-0.114,0.507,0.348,0.623
M2012111,2013-01-21,2012,team_19,team_07,0,3,0.521,0.284,0.572,0.502,0.208,0.424,0.233,0.537,0.13,0.516
M2012112,2013-01-23,2012,team_07,team_20,1,4,0.569,0.601,0.231,0.663,0.779,0.857,0.347,0.219,0.444,0.653
M2012112,2013-01-23,2012,team_20,team_07,0,10,0.433,0.672,0.228,0.51,0.273,0.709,0.317,0.584,0.432,0.746
M2012113,2013-01-24,2012,team_08,team_09,1,6,0.409,0.411,0.391,0.206,-0.274,0.635,0.525,0.353,0.801,0.112
M2012113,2013-01-24,2012,team_09,team_08,0,7,0.768,0.469,0.316,0.454,0.848,0.84,0.38,0.542,0.64,0.466
M2012114,2013-01-26,2012,team_08,team_10,1,4,0.391,0.754,0.531,0.199,-0.245,0.436,0.207,0.507,0.647,0.249
M2012114,2013-01-26,2012,team_10,team_08,0,16,0.531,0.552,0.584,0.64,0.136,0.026,0.415,0.677,0.421,0.404
M2012115,2013-01-27,2012,team_08,team_11,1,6,0.511,0.559,0.473,0.228,0.004,0.62,0.552,0.336,0.585,-0.005
M2012115,2013-01-27,2012,team_11,team_08,0,7,0.583,0.295,0.7,0.445,0.623,0.706,0.373,0.518,0.715,0.819
M2012116,2013-01-28,2012,team_08,team_12,1,10,0.479,0.49,0.348,0.216,-0.242,0.632,0.173,0.428,0.829,0.208
M2012116,2013-01-28,2012,team_12,team_08,0,5,0.631,0.515,0.496,0.505,0.734,0.128,0.35,0.48,0.149,0.444
M2012117,2013-01-28,2012,team_08,team_13,1,2,0.379,0.463,0.434,0.352,-0.293,0.467,0.212,0.317,0.831,0.178
M2012117,2013-01-28,2012,team_13,team_08,0,6,0.728,0.285,0.467,0.432,0.468,0.489,0.627,0.414,0.592,0.539
M2012118,2013-02-01,2012,team_08,team_14,1,4,0.41,0.619,0.31,0.259,-0.348,0.554,0.543,0.263,0.704,0.124
M2012118,2013-02-01,2012,team_14,team_08,0,5,1.038,0.56,0.098,0.503,0.075,0.757,0.43,0.421,0.622,0.686
M2012119,2013-02-01,2012,team_08,team_15,1,5,0.191,0.798,0.443,0.181,-0.153,0.561,0.295,0.504,0.458,0.048
M2012119,2013-02-01,2012,team_15,team_08,0,3,-0.043,0.433,0.528,0.991,0.583,0.833,0.245,0.304,0.684,0.649
M2012120,2013-02-01,2012,team_08,team_16,1,3,0.277,0.641,0.419,-0.049,0.246,0.663,0.552,0.735,0.828,0.226
M2012120,2013-02-01,2012,team_16,team_08,0,8,0.823,0.457,0.677,0.623,0.441,0.088,0.227,0.867,0.444,0.719
M2012121,2013-02-03,2012,team_08,team_17,1,7,0.502,0.386,0.259,0.161,-0.315,0.766,0.441,0.372,0.456,0.068
M2012121,2013-02-03,2012,team_17,team_08,0,6,0.75,0.378,0.58,0.723,0.54,0.306,0.124,0.233,0.737,0.94
M2012122,2013-02-07,2012,team_08,team_18,1,4,0.394,0.457,0.585,0.139,-0.389,0.761,0.254,0.171,0.538,0.231
M2012122,2013-02-07,2012,team_18,team_08,0,6,0.439,0.431,0.479,0.686,0.368,0.604,0.227,0.415,0.702,-0.05
M2012123,2013-02-08,2012,team_08,team_19,1,7,0.523,0.549,0.478,0.112,-0.166,0.554,0.65,0.334,0.522,0.181
M2012123,2013-02-08,2012,team_19,team_08,0,6,0.221,0.329,0.648,0.462,0.557,0.675,0.191,0.427,0.449,0.602
M2012124,2013-02-09,2012,team_08,team_20,1,2,0.053,0.482,0.257,0.111,-0.274,0.572,0.364,0.445,0.668,0.188
M2012124,2013-02-09,2012,team_20,team_08,0,10,0.457,0.636,0.385,0.681,0.49,0.54,0.279,0.737,0.433,0.635
M2012125,2013-02-10,2012,team_09,team_10,1,9,0.862,0.551,0.588,0.426,0.629,0.975,0.058,0.525,0.7,0.459
M2012125,2013-02-10,2012,team_10,team_09,0,8,0.568,0.587,0.686,0.611,0.406,0.088,0.17,0.521,0.674,0.516
M2012126,2013-02-10,2012,team_09,team_11,1,4,0.659,0.576,0.676,0.436,0.557,0.779,0.473,0.627,0.53,0.349
M2012126,2013-02-10,2012,team_11,team_09,0,11,0.751,0.378,0.571,0.585,0.674,0.388,0.253,0.775,0.68,0.657
M2012127,2013-02-12,2012,team_09,team_12,1,10,0.668,0.557,0.549,0.484,0.597,0.94,0.093,0.638,0.428,0.384
M2012127,2013-02-12,2012,team_12,team_09,0,11,0.545,0.391,0.458,0.571,0.825,-0.075,0.158,0.647,0.452,0.465
M2012128,2013-02-13,2012,team_09,team_13,1,13,0.546,0.601,0.583,0.242,0.697,0.829,0.35,0.744,0.719,0.292
M2012128,2013-02-13,2012,team_13,team_09,0,7,0.783,0.629,0.364,0.397,0.428,0.428,0.122,0.495,0.512,0.612
M2012129,2013-02-13,2012,team_09,team_14,1,7,0.846,0.396,0.481,0.423,0.697,0.738,0.098,0.52,0.522,0.427
M2012129,2013-02-13,2012,team_14,team_09,0,6,0.898,0.415,0.263,0.711,0.296,0.693,0.336,0.336,0.813,0.881
M2012130,2013-02-16,2012,team_09,team_15,1,13,0.71,0.746,0.557,0.392,0.674,1.034,0.31,0.887,0.909,0.221
M2012130,2013-02-16,2012,team_15,team_09,0,5,0.198,0.474,0.403,0.888,0.287,0.9,0.256,0.348,0.669,1.001
M2012131,2013-02-17,2012,team_09,team_16,1,14,0.719,0.596,0.594,0.325,0.67,0.886,0.192,0.611,0.601,0.477
M2012131,2013-02-17,2012,team_16,team_09,0,6,0.982,0.26,0.759,0.52,0.619,0.405,0.155,0.477,0.333,0.704
M2012132,2013-02-18,2012,team_09,team_17,1,8,0.793,0.417,0.532,0.302,0.35,0.741,0.323,0.428,0.626,0.504
M2012132,2013-02-18,2012,team_17,team_09,0,1,0.792,0.418,0.298,0.908,0.573,0.76,-0.021,0.481,0.596,1.009
M2012133,2013-02-23,2012,team_09,team_18,1,11,0.844,0.552,0.615,0.364,0.717,0.636,0.357,0.603,0.515,0.39
M2012133,2013-02-23,2012,team_18,team_09,0,2,0.332,0.514,0.5,0.653,0.915,0.35,0.132,0.32,0.419,0.09
M2012134,2013-02-25,2012,team_09,team_19,1,9,0.798,0.496,0.583,0.374,0.622,1.026,0.261,0.536,0.5,0.299
M2012134,2013-02-25,2012,team_19,team_09,0,0,0.206,0.299,0.585,0.374,0.518,0.801,0.593,0.252,0.641,0.461
M2012135,2013-02-27,2012,team_09,team_20,1,5,0.65,0.415,0.688,0.526,0.66,0.812,0.057,0.679,0.621,0.322
M2012135,2013-02-27,2012,team_20,team_09,0,4,0.451,0.518,0.547,0.517,0.769,0.563,0.288,0.235,0.618,0.819
M2012136,2013-02-28,2012,team_10,team_11,1,16,0.484,0.552,0.674,0.415,0.212,0.091,0.214,0.475,0.049,0.528
M2012136,2013-02-28,2012,team_11,team_10,0,8,0.67,0.348,0.668,0.579,0.578,0.314,0.364,0.616,0.454,0.78
M2012137,2013-03-01,2012,team_10,team_12,1,13,0.627,0.587,0.588,0.541,0.653,0.084,0.124,0.673,0.461,0.456
M2012137,2013-03-01,2012,team_12,team_10,0,2,0.488,0.407,0.6,0.344,0.634,0.129,0.201,0.275,0.332,0.524
M2012138,2013-03-01,2012,team_10,team_13,1,7,0.432,0.518,0.757,0.572,0.403,0.181,0.294,0.816,0.157,0.566
M2012138,2013-03-01,2012,team_13,team_10,0,9,0.617,0.672,0.426,0.308,0.733,0.749,0.278,0.489,0.543,0.484
M2012139,2013-03-02,2012,team_10,team_14,1,5,0.542,0.718,0.477,0.819,0.326,0.128,0.386,0.379,0.28,0.456
M2012139,2013-03-02,2012,team_14,team_10,0,9,0.958,0.474,0.322,0.655,0.152,0.802,0.603,0.472,0.337,0.872
M2012140,2013-03-03,2012,team_10,team_15,1,2,0.615,0.502,0.531,0.351,0.159,0.138,0.179,0.156,0.259,0.514
M2012140,2013-03-03,2012,team_15,team_10,0,2,0.099,0.622,0.486,1.039,0.455,0.804,0.092,0.434,0.679,0.603
M2012141,2013-03-08,2012,team_10,team_16,1,3,0.642,0.673,0.796,0.594,0.259,0.119,0.195,0.405,0.459,0.43
M2012141,2013-03-08,2012,team_16,team_10,0,5,0.705,0.447,0.776,0.474,0.608,0.414,0.075,0.626,0.524,0.773
M2012142,2013-03-11,2012,team_10,team_17,1,12,0.355,0.629,0.659,0.339,0.547,-0.109,0.337,0.86,0.57,0.582
M2012142,2013-03-11,2012,team_17,team_10,0,4,0.748,0.5,0.582,0.784,0.152,0.487,-0.092,0.661,0.506,0.978
M2012143,2013-03-12,2012,team_10,team_18,1,6,0.553,0.659,0.546,0.712,0.448,-0.207,0.287,0.352,0.08,0.372
M2012143,2013-03-12,2012,team_18,team_10,0,3,0.744,0.296,0.497,0.533,0.478,0.496,0.236,0.406,0.404,0.038
M2012144,2013-03-13,2012,team_10,team_19,1,9,0.663,0.616,0.607,0.651,0.302,0.331,0.344,0.664,0.341,0.42
M2012144,2013-03-13,2012,team_19,team_10,0,11,0.343,0.321,0.592,0.564,0.165,0.437,0.17,0.689,0.11,0.563
M2012145,2013-03-16,2012,team_10,team_20,1,5,0.724,0.497,0.714,0.594,0.445,0.067,0.51,0.545,0.491,0.538
M2012145,2013-03-16,2012,team_20,team_10,0,3,0.464,0.583,0.377,0.343,0.452,0.622,0.256,0.072,0.401,0.598
M2012146,2013-03-16,2012,team_11,team_12,1,15,0.727,0.418,0.52,0.619,0.538,0.523,0.212,0.812,0.61,0.758
M2012146,2013-03-16,2012,team_12,team_11,0,4,0.468,0.473,0.468,0.19,0.736,0.201,0.317,0.33,0.601,0.474
M2012147,2013-03-16,2012,team_11,team_13,1,8,0.866,0.582,0.739,0.618,0.742,0.406,0.349,0.63,0.472,0.777
M2012147,2013-03-16,2012,team_13,team_11,0,3,0.707,0.488,0.476,0.52,0.473,0.49,0.329,0.749,0.82,0.499
M2012148,2013-03-17,2012,team_11,team_14,1,3,0.901,0.341,0.806,0.624,0.78,0.518,0.427,0.282,0.597,0.757
M2012148,2013-03-17,2012,team_14,team_11,0,2,0.965,0.455,0.053,0.63,0.255,0.473,0.354,0.357,0.745,0.788
M2012149,2013-03-18,2012,team_11,team_15,1,8,0.783,0.566,0.781,0.946,0.555,0.782,0.456,0.409,0.186,0.503
M2012149,2013-03-18,2012,team_15,team_11,0,5,0.029,0.517,0.542,0.663,0.409,0.713,0.358,0.189,0.694,0.671
M2012150,2013-03-19,2012,team_11,team_16,1,8,0.576,0.517,0.698,0.707,0.663,0.481,0.557,0.502,0.465,0.547
M2012150,2013-03-19,2012,team_16,team_11,0,6,0.822,0.301,0.701,0.429,0.114,0.334,0.033,0.664,0.115,0.762
M2012151,2013-03-21,2012,team_11,team_17,1,15,0.796,0.474,0.811,0.586,0.738,0.473,0.386,0.472,0.677,0.906
M2012151,2013-03-21,2012,team_17,team_11,0,2,0.665,0.293,0.626,0.835,0.231,0.471,-0.065,0.436,0.471,0.936
M2012152,2013-03-21,2012,team_11,team_18,1,10,0.672,0.39,0.728,0.539,0.735,0.596,0.401,0.58,0.77,0.681
M2012152,2013-03-21,2012,team_18,team_11,0,5,0.433,0.568,0.668,0.66,0.548,0.222,0.232,0.32,0.626,0.12
M2012153,2013-03-22,2012,team_11,team_19,1,5,0.839,0.392,0.755,0.401,0.529,0.503,0.518,0.282,0.54,0.819
M2012153,2013-03-22,2012,team_19,team_11,0,9,0.14,0.259,0.519,0.61,0.258,0.268,0.216,0.444,0.363,0.441
M2012154,2013-03-23,2012,team_11,team_20,1,4,0.701,0.335,0.622,0.605,0.468,0.203,0.411,0.498,0.364,0.613
M2012154,2013-03-23,2012,team_20,team_11,0,2,0.457,0.756,0.257,0.492,0.451,0.694,0.107,0.404,0.556,0.691
M2012155,2013-03-24,2012,team_12,team_13,1,7,0.427,0.515,0.505,0.328,0.874,0.208,0.16,0.394,0.369,0.542
M2012155,2013-03-24,2012,team_13,team_12,0,2,0.707,0.533,0.267,0.371,0.706,0.49,0.178,0.175,0.613,0.527
M2012156,2013-03-25,2012,team_12,team_14,1,3,0.524,0.459,0.494,0.318,0.794,0.033,0.155,0.191,0.592,0.402
M2012156,2013-03-25,2012,team_14,team_12,0,4,0.86,0.276,0.177,0.546,0.087,0.829,0.456,0.474,0.448,0.675
M2012157,2013-03-26,2012,team_12,team_15,1,1,0.299,0.495,0.561,0.41,0.803,0.104,-0.039,0.226,0.288,0.57
M2012157,2013-03-26,2012,team_15,team_12,0,0,0.129,0.58,0.49,0.945,0.615,0.752,0.268,0.307,0.613,0.657
M2012158,2013-03-28,2012,team_12,team_16,1,8,0.411,0.463,0.425,0.234,0.943,0.097,0.206,0.353,0.557,0.678
M2012158,2013-03-28,2012,team_16,team_12,0,6,0.84,0.457,0.81,0.586,0.44,0.324,0.358,0.558,0.417,0.756
M2012159,2013-03-29,2012,team_12,team_17,1,7,0.631,0.598,0.648,0.455,1.007,0.082,0.335,0.576,0.383,0.51
M2012159,2013-03-29,2012,team_17,team_12,0,3,0.592,0.139,0.632,0.516,0.377,0.191,0.214,0.32,0.67,1.033
M2012160,2013-03-29,2012,team_12,team_18,1,4,0.176,0.556,0.408,0.41,0.75,0.221,0.181,0.534,0.731,0.578
M2012160,2013-03-29,2012,team_18,team_12,0,16,0.405,0.305,0.429,0.549,0.544,0.666,0.515,0.567,0.431,0.102
M2012161,2013-03-30,2012,team_12,team_19,1,5,0.334,0.653,0.649,0.36,0.587,0.188,0.229,0.529,0.338,0.511
M2012161,2013-03-30,2012,team_19,team_12,0,1,0.373,0.34,0.652,0.4,0.443,0.564,0.235,0.161,0.003,0.384
M2012162,2013-04-03,2012,team_12,team_20,1,6,0.469,0.732,0.599,0.16,0.643,0.151,0.432,0.445,0.577,0.566
M2012162,2013-04-03,2012,team_20,team_12,0,2,0.359,0.521,0.285,0.383,0.381,0.57,0.266,0.227,0.493,0.657
M2012163,2013-04-04,2012,team_13,team_14,1,6,0.707,0.552,0.465,0.506,0.687,0.588,0.216,0.374,0.634,0.529
M2012163,2013-04-04,2012,team_14,team_13,0,3,0.828,0.588,0.185,0.525,0.103,0.826,0.124,0.555,0.447,0.767
M2012164,2013-04-05,2012,team_13,team_15,1,2,0.708,0.54,0.619,0.375,0.742,0.512,0.092,0.413,0.581,0.505
M2012164,2013-04-05,2012,team_15,team_13,0,0,0.013,0.626,0.562,0.903,0.302,0.739,-0.147,0.368,0.582,0.676
M2012165,2013-04-06,2012,team_13,team_16,1,2,0.615,0.712,0.586,0.394,0.523,0.592,0.236,0.477,0.644,0.409
M2012165,2013-04-06,2012,team_16,team_13,0,7,0.906,0.275,0.61,0.514,0.475,0.764,0.354,0.557,0.179,0.582
M2012166,2013-04-06,2012,team_13,team_17,1,8,0.792,0.461,0.49,0.456,0.751,0.426,0.211,0.603,0.747,0.69
M2012166,2013-04-06,2012,team_17,team_13,0,10,0.773,0.306,0.509,1.13,0.111,0.535,0.128,0.494,0.588,0.975
M2012167,2013-04-07,2012,team_13,team_18,1,7,0.672,0.344,0.518,0.428,0.817,0.737,0.361,0.406,0.804,0.657
M2012167,2013-04-07,2012,team_18,team_13,0,6,0.455,0.308,0.235,0.487,0.607,0.571,0.326,0.731,0.527,0.084
M2012168,2013-04-07,2012,team_13,team_19,1,7,0.745,0.531,0.441,0.596,0.662,0.417,0.321,0.443,0.638,0.622
M2012168,2013-04-07,2012,team_19,team_13,0,7,0.494,0.38,0.499,0.439,0.483,0.218,0.297,0.584,0.397,0.509
M2012169,2013-04-09,2012,team_13,team_20,1,7,0.903,0.625,0.363,0.463,0.725,0.538,0.444,0.362,0.204,0.507
M2012169,2013-04-09,2012,team_20,team_13,0,7,0.445,0.439,0.219,0.508,0.35,0.392,0.409,0.531,0.813,0.7
M2012170,2013-04-12,2012,team_14,team_15,1,10,0.968,0.371,0.121,0.685,0.385,0.861,0.433,0.78,0.618,0.684
M2012170,2013-04-12,2012,team_15,team_14,0,2,0.155,0.41,0.56,0.873,0.224,0.942,0.111,0.475,0.84,0.709
M2012171,2013-04-13,2012,team_14,team_16,1,7,1.048,0.457,0.271,0.396,0.397,0.628,0.346,0.599,0.718,0.768
M2012171,2013-04-13,2012,team_16,team_14,0,9,0.888,0.543,0.669,0.51,0.601,0.498,0.215,0.33,0.363,0.718
M2012172,2013-04-15,2012,team_14,team_17,1,2,1.081,0.338,0.193,0.708,0.323,0.927,0.249,0.175,0.341,0.908
M2012172,2013-04-15,2012,team_17,team_14,0,5,0.689,0.254,0.619,0.672,0.144,0.238,0.012,0.448,0.521,1.138
M2012173,2013-04-15,2012,team_14,team_18,1,5,0.838,0.296,0.114,0.558,0.042,0.708,0.456,0.37,0.612,0.728
M2012173,2013-04-15,2012,team_18,team_14,0,8,0.504,0.371,0.544,0.608,0.528,0.547,0.479,0.297,0.515,-0.028
M2012174,2013-04-19,2012,team_14,team_19,1,3,0.866,0.478,-0.094,0.616,0.292,0.664,0.403,0.245,0.238,0.613
M2012174,2013-04-19,2012,team_19,team_14,0,5,0.405,0.192,0.511,0.469,0.379,0.477,0.492,0.547,0.139,0.497
M2012175,2013-04-21,2012,team_14,team_20,1,4,1.164,0.331,0.128,0.548,0.387,0.627,0.612,0.531,0.9,0.682
M2012175,2013-04-21,2012,team_20,team_14,0,5,0.409,0.68,0.361,0.321,0.773,0.606,0.207,0.621,0.523,0.708
M2012176,2013-04-22,2012,team_15,team_16,1,3,0.239,0.625,0.468,0.809,0.469,0.566,0.304,0.217,0.901,0.768
M2012176,2013-04-22,2012,team_16,team_15,0,8,0.727,0.285,0.93,0.557,0.393,0.381,0.124,0.622,0.586,0.845
M2012177,2013-04-25,2012,team_15,team_17,1,8,0.137,0.501,0.475,0.776,0.6,0.757,0.131,0.485,0.357,0.986
M2012177,2013-04-25,2012,team_17,team_15,0,3,0.487,0.333,0.527,0.843,0.284,0.494,-0.253,0.313,0.491,0.969
M2012178,2013-04-28,2012,team_15,team_18,1,3,-0.04,0.434,0.532,0.81,0.223,0.968,0.442,0.354,0.67,0.666
M2012178,2013-04-28,2012,team_18,team_15,0,10,0.416,0.449,0.447,0.711,0.641,0.485,0.235,0.612,0.614,-0.041
M2012179,2013-04-29,2012,team_15,team_19,1,2,0.012,0.481,0.524,0.805,0.408,0.831,0.481,0.41,0.624,0.877
M2012179,2013-04-29,2012,team_19,team_15,0,3,0.325,0.301,0.582,0.634,0.425,0.3,0.002,0.412,0.284,0.708
M2012180,2013-04-30,2012,team_15,team_20,1,9,0.104,0.629,0.693,0.81,0.473,0.882,0.194,0.492,0.86,0.784
M2012180,2013-04-30,2012,team_20,team_15,0,7,0.386,0.677,0.329,0.488,0.445,0.625,0.526,0.579,0.371,0.798
M2012181,2013-04-30,2012,team_16,team_17,1,6,0.93,0.361,0.968,0.677,0.579,0.627,0.14,0.425,0.382,0.779
M2012181,2013-04-30,2012,team_17,team_16,0,1,0.618,0.312,0.486,0.951,0.436,0.533,-0.039,0.216,0.531,0.952
M2012182,2013-04-30,2012,team_16,team_18,1,5,0.767,0.286,0.872,0.649,0.407,0.39,0.086,0.561,0.391,0.828
M2012182,2013-04-30,2012,team_18,team_16,0,2,0.575,0.399,0.524,0.644,0.549,0.546,0.457,0.369,0.635,-0.001
M2012183,2013-05-02,2012,team_16,team_19,1,7,0.864,0.346,0.845,0.512,0.614,0.792,0.407,0.283,0.318,0.669
M2012183,2013-05-02,2012,team_19,team_16,0,5,0.436,0.326,0.565,0.55,0.432,0.565,0.218,0.403,0.294,0.546
M2012184,2013-05-02,2012,team_16,team_20,1,2,0.846,0.544,0.806,0.579,0.513,0.424,0.272,0.286,0.329,0.875
M2012184,2013-05-02,2012,team_20,team_16,0,2,0.618,0.354,0.208,0.593,0.584,0.496,0.267,0.536,0.487,0.684
M2012185,2013-05-02,2012,team_17,team_18,1,1,0.691,0.327,0.268,0.902,0.232,0.285,-0.133,0.682,0.505,0.89
M2012185,2013-05-02,2012,team_18,team_17,0,7,0.338,0.58,0.482,0.635,0.545,0.509,0.478,0.336,0.287,0.059
M2012186,2013-05-02,2012,team_17,team_19,1,0,0.677,0.398,0.509,0.705,-0.135,0.247,0.184,0.4,0.389,1.124
M2012186,2013-05-02,2012,team_19,team_17,0,2,0.214,0.326,0.654,0.574,0.48,0.323,0.263,0.358,0.541,0.677
M2012187,2013-05-04,2012,team_17,team_20,1,9,0.816,0.513,0.382,0.937,0.179,0.494,0.433,0.572,0.503,0.994
M2012187,2013-05-04,2012,team_20,team_17,0,7,0.606,0.67,0.304,0.657,0.555,0.457,0.404,0.631,0.461,0.735
M2012188,2013-05-08,2012,team_18,team_19,1,2,0.497,0.339,0.717,0.798,0.607,0.426,0.222,0.283,0.481,-0.032
M2012188,2013-05-08,2012,team_19,team_18,0,4,0.406,0.215,0.713,0.587,0.712,0.429,0.148,0.398,0.336,0.604
M2012189,2013-05-13,2012,team_18,team_20,1,3,0.411,0.392,0.443,0.604,0.618,0.477,0.428,0.298,0.372,0.184
M2012189,2013-05-13,2012,team_20,team_18,0,2,0.296,0.559,0.293,0.441,0.564,0.624,0.302,0.336,0.374,0.65
M2012190,2013-05-15,2012,team_19,team_20,1,7,0.212,0.375,0.58,0.587,0.482,0.768,0.52,0.568,0.53,0.52
M2012190,2013-05-15,2012,team_20,team_19,0,9,0.569,0.692,0.236,0.513,0.643,0.535,0.108,0.671,0.486,0.766
M2013001,2013-08-10,2013,team_01,team_03,1,12,0.682,0.425,0.415,0.879,1.143,0.507,0.112,0.7,0.408,0.531
M2013001,2013-08-10,2013,team_03,team_01,0,4,0.907,0.657,0.605,0.671,0.259,0.474,0.526,0.559,0.57,0.566
M2013002,2013-08-10,2013,team_01,team_04,1,4,0.719,0.593,0.543,0.928,0.845,0.416,0.297,0.402,0.213,0.71
M2013002,2013-08-10,2013,team_04,team_01,0,4,0.458,0.273,0.239,0.708,0.21,0.706,0.407,0.564,0.663,0.579
M2013003,2013-08-12,2013,team_01,team_05,1,9,0.553,0.561,0.624,0.641,0.771,0.572,0.273,0.603,0.194,0.705
M2013003,2013-08-12,2013,team_05,team_01,0,22,0.544,0.458,0.355,0.642,0.64,0.367,0.959,0.743,0.685,0.48
M2013004,2013-08-12,2013,team_01,team_06,1,13,0.691,0.452,0.422,0.905,0.792,0.378,-0.014,0.726,0.639,0.664
M2013004,2013-08-12,2013,team_06,team_01,0,6,0.742,0.774,0.011,0.153,0.631,0.527,0.492,0.468,0.372,0.378
M2013005,2013-08-18,2013,team_01,team_07,1,8,0.698,0.469,0.376,0.783,0.75,0.642,0.044,0.637,0.363,0.506
M2013005,2013-08-18,2013,team_07,team_01,0,10,0.685,0.529,0.21,0.727,0.602,1.089,0.489,0.68,0.273,0.654
M2013006,2013-08-21,2013,team_01,team_08,1,7,0.601,0.58,0.553,0.898,0.692,0.579,0.081,0.159,0.363,0.572
M2013006,2013-08-21,2013,team_08,team_01,0,8,0.407,0.547,0.379,-0.084,-0.004,0.501,0.522,0.422,0.691,0.082
M2013007,2013-08-22,2013,team_01,team_09,1,2,0.661,0.712,0.458,0.775,0.671,0.61,0.058,0.47,0.307,0.666
M2013007,2013-08-22,2013,team_09,team_01,0,9,0.809,0.443,0.53,0.31,0.79,1.187,0.346,0.691,0.542,0.489
M2013008,2013-08-24,2013,team_01,team_10,1,20,0.492,0.549,0.56,0.769,0.744,0.375,0.143,0.722,0.323,0.591
M2013008,2013-08-24,2013,team_10,team_01,0,6,0.419,0.739,0.424,0.712,0.315,0.024,0.45,0.598,0.455,0.491
M2013009,2013-08-24,2013,team_01,team_11,1,7,0.835,0.424,0.653,0.921,0.878,0.337,-0.056,0.454,0.209,0.586
M2013009,2013-08-24,2013,team_11,team_01,0,11,0.678,0.553,0.785,0.542,0.812,0.303,0.337,0.478,0.486,0.594
M2013010,2013-08-24,2013,team_01,team_12,1,3,0.833,0.566,0.534,0.823,0.741,0.15,0.213,0.248,0.553,0.533
M2013010,2013-08-24,2013,team_12,team_01,0,5,0.514,0.515,0.663,0.473,0.876,0.498,0.615,0.326,0.617,0.465
M2013011,2013-08-24,2013,team_01,team_15,1,6,0.662,0.497,0.51,0.849,0.715,0.335,0.109,0.63,0.384,0.592
M2013011,2013-08-24,2013,team_15,team_01,0,2,0.122,0.592,0.482,1.015,0.499,0.614,0.198,0.222,0.698,0.65
M2013012,2013-08-24,2013,team_01,team_16,1,5,0.565,0.572,0.501,0.88,0.674,0.428,0.335,0.337,0.593,0.662
M2013012,2013-08-24,2013,team_16,team_01,0,3,0.762,0.225,0.935,0.624,0.692,0.413,0.395,0.29,0.27,0.707
M2013013,2013-08-26,2013,team_01,team_17,1,8,0.905,0.589,0.422,0.665,0.468,0.433,0.226,0.773,0.476,0.593
M2013013,2013-08-26,2013,team_17,team_01,0,3,0.563,0.413,0.635,0.932,0.463,0.148,-0.016,0.316,0.518,0.939
M2013014,2013-08-28,2013,team_01,team_18,1,6,0.626,0.64,0.321,0.799,0.954,0.438,-0.03,0.597,0.334,0.404
M2013014,2013-08-28,2013,team_18,team_01,0,3,0.596,0.373,0.487,0.924,0.512,0.649,0.287,0.361,0.333,-0.006
M2013015,2013-08-30,2013,team_01,team_19,1,4,0.706,0.506,0.469,0.787,0.651,0.434,0.209,0.255,0.446,0.605
M2013015,2013-08-30,2013,team_19,team_01,0,1,0.296,0.375,0.511,0.608,0.346,0.518,0.289,0.37,0.313,0.699
M2013016,2013-08-30,2013,team_01,team_20,1,9,0.729,0.468,0.533,0.826,0.655,0.357,-0.051,0.627,0.325,0.442
M2013016,2013-08-30,2013,team_20,team_01,0,6,0.2,0.69,0.422,0.598,0.583,0.488,0.226,0.472,0.796,0.565
M2013017,2013-08-30,2013,team_01,team_33,1,4,0.805,0.593,0.449,0.754,0.586,0.643,-0.113,0.691,0.14,0.583
